"component_name","ionization","assigned_internal_standard","panel","sample_id","abundance","description","cell_number","genotype","condition","sex","batch","group"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","4",-4.323,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","5",-3.965,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","6",-4.147,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","7",-3.898,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","8",-4.06,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","9",-3.745,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","10",-3.405,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","11",-4.095,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","12",-4.139,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","13",-4.441,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","14",-4.539,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","15",-3.75,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","16",-4.26,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","17",-3.307,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","18",-4.312,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","19",-3.308,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","20",-4.007,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","21",-3.041,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","22",-3.896,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","23",-3.093,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","24",-3.105,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","25",-3.512,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","26",-3.489,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","27",-3.331,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","28",-4.302,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","29",-3.636,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","30",-3.802,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","1",-3.666,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","2",-2.341,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","3",-2.592,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","4",-2.243,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","5",-2.265,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","6",-2.536,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","7",-2.511,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","8",-2.167,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","9",-2.152,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","10",-2.069,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","11",-2.266,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","12",-2.609,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","13",-2.175,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","14",-2.706,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","15",-2.037,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","16",-2.344,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","17",-1.818,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","18",-2.67,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","19",-1.928,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","20",-2.241,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","21",-1.44,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","22",-1.783,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","23",-1.506,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","24",-1.585,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","25",-2.235,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","26",-2.124,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","27",-1.686,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","28",-2.93,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","29",-2.153,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/22:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","30",-2.205,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","1",-3.342,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","2",-2.562,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","3",-2.643,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","4",-2.525,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","5",-2.154,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","6",-2.349,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","7",-2.844,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","8",-2.059,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","9",-2.285,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","10",-1.926,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","11",-2.202,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","12",-2.413,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","13",-2.543,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","14",-2.735,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","15",-2.161,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","16",-2.445,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","17",-1.991,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","18",-2.687,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","19",-1.877,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","20",-2.36,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","21",-1.383,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","22",-2.222,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","23",-1.403,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","24",-1.862,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","25",-2.175,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","26",-2.135,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","27",-1.822,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","28",-2.98,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","29",-2.236,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/24:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","30",-2.436,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","1",-2.207,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","2",-1.674,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","3",-1.824,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","4",-1.899,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","5",-1.053,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","6",-1.268,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","7",-1.898,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","8",-0.9423,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","9",-0.9264,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","10",-0.5015,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","11",-0.9303,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","12",-1.362,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","13",-1.785,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","14",-1.55,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","15",-1.073,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","16",-1.159,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","17",-0.6016,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","18",-1.753,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","19",-0.4014,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","20",-0.7985,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","21",-0.849,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","22",-1.653,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","23",-0.5123,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","24",-0.8699,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","25",-1.184,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","26",-0.7993,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","27",-0.9124,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","28",-2.098,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","29",-1.146,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"HexCer(d18:1/24:1)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","30",-1.274,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LacCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","1",-8.596,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"LacCer(d18:1/18:0)","positive","GlcCer(d18:1(d5)/18:0)-Lipid-pos","Lipid","2",-7.473,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
